,embedding,node_id
78,"[ 2.58121657  0.12593237  3.20740628  1.06942368  1.0211699   0.
  2.63610291  0.          2.87936163  0.24617298  2.3671639   0.          0.
  2.24904275  0.09279065  3.6882844   3.01129341  0.04935988  0.
  0.38365504  1.46181262  0.38595062  1.02578878  1.29473817  0.          0.
  0.19210912  0.80398428  0.07283313  0.34139425  0.          1.47839963]",164
79,"[ 3.5189476   0.          4.34988737  0.73768938  1.87240326  0.
  3.98849869  0.          4.13646698  0.34920871  3.95438457  0.24796212
  0.          3.33140349  0.80281544  5.14455271  3.9888556   0.43475777
  0.          1.71393895  2.12358904  1.29189026  2.91778994  3.38751435
  0.          0.          0.          0.87994951  0.          0.
  0.00592246  1.78840148]",53
80,"[ 3.165447    0.          4.19077873  0.22729903  1.12924325  0.
  3.52506065  0.          3.91015506  0.73803627  3.84282708  0.          0.
  2.44513845  0.06950071  3.73284745  3.27240753  0.49172366  0.
  1.55670857  2.21493864  1.74697721  1.36982155  2.75933194  0.          0.
  0.00984925  0.88107759  0.          0.3390443   0.          1.86315584]",54
81,"[ 3.00251222  0.03667667  3.95892215  0.86760128  1.36427677  0.
  3.65157437  0.          3.42810535  0.34552518  3.33737397  0.23878407
  0.          2.62954092  0.26166245  4.10379887  3.19286251  0.38708991
  0.          1.32946718  1.54576552  0.8347798   1.91141951  2.7118814   0.
  0.          0.          0.7929166   0.          0.          0.
  1.53267682]",231
82,"[ 3.08945584  0.          3.90789175  0.69752753  1.37105322  0.
  3.42797589  0.          3.39408278  0.25494739  3.69488668  0.40088615
  0.          2.30275941  0.          4.12305212  3.11541247  0.57733488
  0.          1.31035304  1.34586155  0.6729784   2.05099154  2.62234092
  0.          0.          0.16290031  0.72885573  0.          0.03497907
  0.          1.49474442]",223
83,"[ 3.11032224  0.          4.10275078  0.73454916  1.51813412  0.
  3.53698874  0.          3.43227577  0.38637885  3.21165586  0.38190255
  0.          2.58750987  0.28669634  4.25457811  3.2950182   0.72881061
  0.          1.60473073  1.84422612  0.88142771  2.2628758   2.72356582
  0.          0.          0.          0.7502563   0.          0.02723475
  0.          1.38605154]",232
84,"[ 3.04834008  0.          3.78606415  0.62684762  1.41695476  0.
  3.38299251  0.          3.35668588  0.19321297  3.16651225  0.33809721
  0.          2.70200849  0.71399951  4.41132784  3.18935418  0.28502277
  0.          1.57633913  1.79592931  1.1520853   2.44109368  2.94045162
  0.          0.          0.          0.84577429  0.          0.          0.
  1.6123116 ]",322
85,"[ 3.91847682  0.10608724  3.73494983  1.01246536  1.38491881  0.          4.6501317
  0.          4.58231783  0.          4.87153387  0.          0.
  2.43056464  0.76898015  4.83402491  3.84099007  0.          0.
  0.82491183  2.15158057  0.97024244  2.29339075  2.94321871  0.          0.
  0.48035663  0.41523042  0.          0.          0.18355487  2.28888559]",325
86,"[ 2.91303301  0.          3.87442327  0.41047496  1.31450486  0.
  3.37600923  0.          3.33637118  0.41757339  3.31752801  0.2568509   0.
  2.44520593  0.2833342   3.81938219  2.9359107   0.24284451  0.
  1.45033026  1.90465605  1.53890741  1.88174152  2.6930027   0.          0.
  0.          0.74227381  0.          0.          0.          1.88621807]",385
87,"[ 3.2591517   0.          3.67293501  0.40343091  1.45425487  0.
  3.09723377  0.          3.36686826  0.3621299   3.20120287  0.27007198
  0.          2.66094184  0.98658222  4.77585411  3.30812836  0.45786065
  0.          2.07557178  1.74083626  1.05261314  2.50671721  2.60751367
  0.          0.          0.          0.98267925  0.          0.19004537
  0.          1.31737983]",814
88,"[ 3.11925268  0.          3.97888184  0.60130161  1.52969682  0.
  3.58431697  0.          3.32506657  0.19931367  3.40381622  0.          0.
  2.45784688  0.46395493  4.10305882  3.03528047  0.33741206  0.
  1.50783503  1.70816791  0.91972309  2.17435527  2.62593269  0.          0.
  0.          0.4517808   0.          0.          0.18222035  1.65964377]",1130
89,"[ 2.7162559   0.          3.57902503  0.54730123  1.40719795  0.
  3.59725952  0.          3.94328833  0.18874592  3.54213786  0.          0.
  1.95724642  0.          3.90418696  3.3675096   0.48524514  0.          1.5094763
  1.78443408  1.34171081  1.19269443  1.99483109  0.          0.
  0.24630633  1.31054807  0.          0.32233134  0.          1.6983428 ]",185
90,"[ 2.58717537  0.          3.72543263  0.80478805  1.40095437  0.
  3.34372902  0.          3.35294676  0.46690974  3.19580007  0.0931169   0.
  2.30470586  0.0054791   3.60925961  3.23986983  0.56290078  0.          1.2334317
  1.65870821  1.11572063  1.61425161  2.50703764  0.          0.          0.
  0.94086045  0.          0.12260091  0.          1.37093818]",386
91,"[ 3.27806616  0.11504993  3.85883856  0.48383692  0.80252832  0.
  3.18261886  0.          3.87318945  0.95840991  3.03934216  0.17313537
  0.          2.80560422  0.02708276  4.23926926  3.52670074  0.2302018   0.
  1.73390567  1.74984026  0.98686397  1.02073431  2.1348331   0.          0.
  0.          1.01297331  0.5193373   0.82006949  0.          1.38428986]",55
92,"[ 2.57018566  0.          3.32422209  0.42084971  1.47039795  0.
  2.91795254  0.          3.01552296  0.05668765  2.93013215  0.21895535
  0.          1.92624426  0.37597075  3.44407511  3.24717307  0.12270097
  0.          1.42582619  1.8349297   1.29789412  1.4417628   1.8709625   0.
  0.          0.13879442  0.79946089  0.          0.28936192  0.0875482
  1.29194486]",426
93,"[ 2.40056133  0.35053456  3.13851976  0.6351403   1.22617686  0.
  2.95432663  0.          2.7231214   0.          2.87771201  0.63533252
  0.          1.73254013  0.5050351   3.30126381  3.4098258   0.10227701
  0.          1.06312394  2.03825808  1.6701982   1.25468242  1.67145002
  0.          0.          0.11574181  1.13307905  0.          0.82156807
  0.27135921  1.53999257]",736
94,"[ 2.93310857  0.          3.69703078  0.93506992  0.76949668  0.
  3.40329766  0.          4.15017033  0.50779355  3.62851667  0.          0.
  2.19462395  0.          3.04698491  3.2973032   0.          0.
  0.71557069  1.26292825  1.40235162  1.16700745  2.87002873  0.          0.
  0.          1.00487053  0.          0.          0.          1.98028886]",327
95,"[  2.77585340e+00   0.00000000e+00   3.70005369e+00   4.57126468e-01
   1.04043913e+00   0.00000000e+00   3.18162990e+00   0.00000000e+00
   3.14230013e+00   3.66419286e-01   3.21421361e+00   3.39587003e-01
   0.00000000e+00   2.31017470e+00   1.23924479e-01   3.30302644e+00
   2.67114115e+00   6.19513690e-01   0.00000000e+00   1.15389526e+00
   1.86822879e+00   1.47353613e+00   1.30108321e+00   2.20067501e+00
   0.00000000e+00   0.00000000e+00   1.47837121e-03   7.05966711e-01
   1.35180697e-01   2.75560409e-01   0.00000000e+00   1.66503358e+00]",1033
96,"[ 2.69903326  0.          3.55413818  0.74788249  1.41243923  0.
  3.26932001  0.          3.53771758  0.57159013  3.25879645  0.          0.
  2.11092448  0.          3.34606981  3.38901877  0.112579    0.
  0.98537403  1.61654377  1.43391693  1.43963218  2.57851887  0.          0.
  0.          1.06286943  0.          0.03825306  0.          1.52010119]",1034
97,"[ 2.76343274  0.          3.96163273  0.62902594  1.28588486  0.          3.4176929
  0.          3.61021566  0.44837406  3.44133067  0.          0.
  2.40614009  0.02682926  3.59987664  3.27332687  0.15873675  0.
  1.49344289  1.8418014   1.41643     1.55912197  2.64964414  0.          0.
  0.          1.0313344   0.          0.30884808  0.          1.660887  ]",1242
98,"[ 3.02182269  0.66279495  3.46147227  0.87524432  0.76764673  0.          3.080055
  0.          3.66729522  0.7313109   3.08442712  0.          0.
  2.50310779  0.          3.82143331  3.35804057  0.          0.
  1.41267657  1.3755635   0.45994914  0.82557553  2.07879543  0.          0.
  0.10270931  0.67089564  0.34267831  0.42156497  0.          1.15743792]",77
99,"[ 3.05808616  0.34075266  4.17905045  1.15100372  0.43560845  0.
  3.07553816  0.          3.90944982  0.41866514  2.9926331   0.          0.
  2.6141305   0.          3.48464465  3.00349426  0.          0.
  1.04413438  1.50307095  1.41268086  0.71259266  2.50918865  0.          0.
  0.          1.16994369  0.45364285  0.28546566  0.          1.65444541]",78
100,"[ 2.92019272  0.22841713  3.3326056   0.          0.70364088  0.
  2.66118813  0.          3.22375417  0.81221551  2.73098469  0.26914817
  0.          2.51781559  0.          3.792377    3.14061427  0.32552972
  0.          1.71071506  1.64479077  0.86702859  0.99009758  1.65247715
  0.          0.          0.20754521  0.69659823  0.22695763  0.75924885
  0.          1.31985044]",311
101,"[ 2.84748244  0.67010647  3.18617296  0.18682133  0.83104843  0.
  2.85743761  0.          3.37781048  0.36298868  3.07760525  0.68256378
  0.          2.14471292  0.          3.99790812  3.3920629   0.06651163
  0.          1.47494078  2.00832939  0.79032421  1.07333112  1.1432898   0.
  0.          0.57392758  0.48029926  0.27589554  0.92325073  0.
  1.12681067]",292
102,"[ 3.15207148  0.59355897  3.60950112  0.29737461  0.66036415  0.
  2.53641605  0.          3.3641367   0.65594441  2.56688952  0.41110963
  0.          2.45976019  0.          3.96283269  3.0776999   0.29549694
  0.          1.61864161  2.04035783  1.34388947  0.92263925  1.76347995
  0.          0.          0.11033131  0.99111462  0.83414024  0.8799001   0.
  1.48956215]",312
103,"[ 3.1008482   0.37195209  3.41843891  0.05762424  0.65083766  0.          2.7765131
  0.          3.41347122  0.59742296  2.60081029  0.22939312  0.
  2.74605918  0.          3.49910092  3.05928445  0.26247725  0.
  1.58343017  1.7812016   0.70547771  0.43964845  1.43912625  0.          0.
  0.          0.82195616  0.5921737   0.81467944  0.          1.38385308]",374
104,"[ 3.18845344  0.38355356  3.75654984  0.28783086  0.49502113  0.
  3.13306475  0.          3.66879344  0.80099022  2.78914905  0.          0.
  2.66835952  0.          3.90103889  3.32895422  0.17281891  0.
  1.80639708  1.73007822  0.56963974  0.56393057  1.70975411  0.          0.
  0.20610918  0.77832103  0.49097309  0.88347501  0.          1.12406504]",375
105,"[ 3.03002334  0.53846437  3.56401682  0.07962701  0.39206663  0.
  2.95038772  0.          3.51748753  0.84504348  2.76098967  0.          0.
  2.64107251  0.          3.65112352  3.21141362  0.17051892  0.
  1.54026341  1.76584744  0.70142776  0.46770799  1.56674135  0.          0.
  0.10421525  0.72391927  0.6160515   0.78848398  0.          1.23183537]",376
106,"[  3.35096288e+00   4.12383735e-01   3.66259027e+00   2.06545219e-01
   4.45675761e-01   0.00000000e+00   3.05322480e+00   0.00000000e+00
   3.55825567e+00   6.41570032e-01   2.81029797e+00   0.00000000e+00
   0.00000000e+00   2.60616183e+00   0.00000000e+00   3.93838429e+00
   3.18490434e+00   5.02202660e-04   0.00000000e+00   1.59700608e+00
   1.55172431e+00   4.52072203e-01   4.36451256e-01   1.53591692e+00
   0.00000000e+00   0.00000000e+00   9.62838158e-02   7.93721259e-01
   3.90723169e-01   8.48303854e-01   0.00000000e+00   1.15807617e+00]",405
107,"[ 3.11561084  0.15560323  3.64568853  0.15162697  0.86997998  0.          2.9602139
  0.          3.60586047  0.7552253   2.75369287  0.10419407  0.
  2.88116097  0.          3.6618607   3.35347605  0.2738722   0.
  1.82118022  2.10602212  1.1429019   0.70303148  1.62931108  0.          0.
  0.03260504  0.81160975  0.65632886  0.86130857  0.          1.59465349]",406
108,"[ 3.30353808  0.2483412   3.70228386  0.09970942  0.53060502  0.
  2.98623657  0.          3.42331553  0.81444979  2.41450858  0.00571913
  0.          2.50724506  0.          3.6674428   2.95534945  0.46211779
  0.          1.72722042  1.72464502  0.46024567  0.25638518  1.36962605
  0.          0.          0.10552396  0.8422702   0.73644668  1.06418037
  0.          1.34196293]",555
109,"[ 3.13217902  0.43899864  3.5128684   0.03721874  0.45618629  0.
  2.96496534  0.          3.2449677   0.90939403  2.51974249  0.10625296
  0.          2.73327708  0.          3.57579875  3.22301364  0.25697714
  0.          1.56433523  1.86247456  0.78701991  0.43294907  1.5548377   0.
  0.          0.1636115   0.69420993  0.75088131  0.73993945  0.
  1.41869593]",556
110,"[ 2.91361475  0.23245761  3.49113941  0.21702747  0.35518458  0.
  2.79328346  0.          3.44765186  0.84993869  2.65710068  0.          0.
  2.60297775  0.          3.584198    3.10744309  0.15496811  0.          1.1394484
  1.53083622  0.64575016  0.34867555  1.48864555  0.          0.          0.
  0.72601199  0.38232625  0.66919696  0.          1.31547201]",557
111,"[ 3.15562582  0.5337531   3.70277023  0.27654821  0.41264257  0.          2.8541646
  0.          3.31185174  0.67733777  2.31728315  0.          0.
  2.62866187  0.          3.85246372  2.87107587  0.2583015   0.
  1.51469398  1.48721004  0.45633376  0.15233763  1.34542668  0.          0.
  0.31781477  0.90907669  0.65479511  0.68190777  0.          1.18386495]",558
112,"[ 3.05256057  0.55532867  3.66029286  0.08790149  0.28894851  0.
  2.67853975  0.          3.12384176  0.71707213  2.03248596  0.          0.
  2.4426527   0.          3.35489655  2.72625828  0.18059529  0.
  1.46142828  1.4195751   0.63831729  0.40238351  1.24677587  0.          0.
  0.05336159  0.93448138  0.55894375  0.77704835  0.          1.16547859]",559
113,"[ 3.24866343  0.23501858  3.51941633  0.09859607  0.57346469  0.
  3.04998851  0.          3.63879824  0.57380456  2.88898087  0.          0.
  2.72201777  0.          3.93989778  3.29732776  0.19225468  0.
  1.80832779  1.90550959  0.75514764  0.66130817  1.6274333   0.          0.
  0.16151774  0.77495319  0.43621445  0.93420517  0.          1.37328827]",560
114,"[ 2.95397878  0.15766224  3.37631822  0.11139432  0.62334621  0.18655697
  2.91859603  0.          3.438591    0.6024062   2.5862844   0.          0.
  2.51688647  0.          3.34796643  3.20243073  0.12632005  0.
  1.59256196  1.78847432  0.67812169  0.38327581  1.17176723  0.          0.
  0.25756973  0.6385386   0.18147591  0.83696479  0.          1.37199306]",817
115,"[ 3.48699474  0.40442383  3.51087022  0.          0.72807586  0.
  3.00468469  0.          3.54595208  0.64933711  2.713691    0.18652917
  0.          2.64288116  0.10556141  3.95663881  3.38426828  0.          0.
  1.8789767   1.98566258  0.76154548  0.69498581  1.6449765   0.          0.
  0.00918157  0.62892199  0.61246806  0.9021675   0.          1.51881373]",818
116,"[  3.28980327e+00   5.71869433e-01   3.59028840e+00   4.36035216e-01
   4.19420630e-01   0.00000000e+00   2.98098087e+00   0.00000000e+00
   3.45635271e+00   8.37333977e-01   2.59997010e+00   1.74994860e-03
   0.00000000e+00   2.50073361e+00   0.00000000e+00   3.68870950e+00
   2.82686353e+00   3.14604551e-01   0.00000000e+00   1.17649996e+00
   1.65629482e+00   6.89557135e-01   4.80464041e-01   1.55948758e+00
   0.00000000e+00   0.00000000e+00   2.55356357e-03   8.84743929e-01
   7.37381279e-01   7.35951424e-01   0.00000000e+00   1.38013613e+00]",819
117,"[ 3.19084859  0.13288605  3.59446836  0.15384015  0.60859239  0.
  3.06672406  0.          3.55008245  0.66319185  2.9047246   0.          0.
  2.61782598  0.          3.58348775  3.26031947  0.00760644  0.
  1.66712391  1.69226813  0.75743639  0.36424458  1.463063    0.          0.
  0.15562892  0.88449812  0.31978056  0.89675426  0.          1.35444462]",820
