,embedding,node_id
79,"[ 0.          1.66788912  3.78403115  4.2854557   0.07194988  3.19399333
  0.          0.          0.          0.          0.          4.94496393
  0.          0.          5.29127312  0.38026518  1.49085784  0.          0.
  3.5231204   1.00010848  2.35775352  0.          0.          5.01874828
  1.35125089  4.03112316  0.          3.49004245  5.33374977  2.91090107
  1.78324795]",53
80,"[ 0.          1.92777538  3.49359465  3.80712485  0.36166301  2.98333478
  0.          0.          0.          0.          0.          4.65247345
  0.          0.          5.59423542  0.30742952  0.40528241  0.          0.
  3.22763467  1.34404778  2.81475759  0.          0.          5.88997936
  1.72909367  3.55777407  0.          3.45878935  5.1677618   3.7797699
  1.58851969]",54
81,"[ 0.          1.27845204  2.74440265  3.34463263  0.39649412  2.5420897   0.
  0.          0.          0.          0.          4.01162481  0.          0.
  4.55763865  0.01034869  1.18965542  0.          0.          3.01613545
  0.95865864  2.036268    0.          0.          4.56891775  1.27587152
  3.27306485  0.          2.81241274  4.3642478   2.48955321  1.45169377]",231
82,"[ 0.          1.02963865  2.97510672  3.52744222  0.48033521  2.70149708
  0.          0.          0.          0.          0.          4.57303476
  0.          0.          4.72366238  0.19225585  1.08908451  0.          0.
  3.36616707  1.17527986  2.14944029  0.          0.          4.79518938
  1.25963879  3.34756684  0.          3.10999608  4.63522768  2.9345026
  1.49291384]",223
83,"[ 0.          1.13841951  3.41281652  3.58280873  0.19188263  2.69963908
  0.          0.          0.          0.0373069   0.          4.23954678
  0.          0.          4.71471119  0.0983895   1.17281234  0.          0.
  3.10477567  1.16526008  2.09717751  0.          0.          4.67276382
  1.25777221  3.39454365  0.          2.77439523  4.54303598  2.87738705
  1.49938357]",232
84,"[ 0.          1.29035544  3.06601572  3.85259128  0.10756451  2.51875019
  0.          0.          0.          0.          0.          3.93350482
  0.          0.          4.69148302  0.22145769  1.46164966  0.          0.
  3.17973018  0.67060751  1.7493602   0.          0.          4.5733943
  1.34757352  3.38612986  0.          3.05931973  4.43970156  2.48687696
  1.40875089]",322
85,"[ 0.          1.85799289  2.80714631  4.51363468  0.0181584   1.83448517
  0.          0.          0.          0.          0.          3.58852577
  0.          0.72834146  4.6106987   0.25796866  2.04998398  0.          0.
  2.33196664  0.          1.24726188  0.          0.          2.7174046
  1.56908369  3.68141985  0.          3.50713372  4.35685778  1.91377807
  1.59063423]",325
86,"[ 0.          1.06947458  2.98514652  3.53491616  0.28635275  2.48070693
  0.          0.          0.          0.          0.          3.91699219
  0.          0.          4.5413413   0.06941435  0.91647369  0.          0.
  3.10334826  1.03344655  2.16420937  0.          0.          4.76273203
  1.38386583  2.98397756  0.          2.81345892  4.02989483  2.91294742
  1.10134184]",385
87,"[ 0.          1.03395224  3.60784817  3.26402044  0.41495109  2.69832373
  0.          0.          0.          0.          0.          4.20120573
  0.          0.          4.97640848  0.59737659  0.73958141  0.          0.
  2.67865109  0.5620181   2.06994438  0.          0.          4.75063276
  1.06408548  2.86463094  0.          3.28911614  3.93783784  3.4368279
  1.45430243]",814
88,"[ 0.          0.9409349   3.54945612  3.63818502  0.33792269  2.60886312
  0.          0.          0.          0.03111787  0.          4.52958155
  0.          0.          4.78428078  0.27281228  1.21644378  0.          0.
  3.24285984  0.99742371  2.11018181  0.          0.          4.6241622
  1.25743997  3.4788568   0.          3.19614863  4.46664238  2.79389048
  1.52405763]",1130
89,"[ 0.          0.70288557  2.71053123  3.16285801  0.          2.09568143
  0.          0.          0.          0.          0.          2.94864488
  0.          0.          4.4698081   0.28956878  0.83181679  0.          0.
  2.42121577  0.6616196   1.69026601  0.          0.          4.20343685
  0.47412267  2.90283561  0.          2.32969809  4.01776838  2.21522522
  1.17668045]",185
90,"[ 0.          1.4360162   2.51483345  2.82528758  0.29079023  2.39732409
  0.          0.          0.          0.          0.          3.50205851
  0.          0.          4.27751541  0.          0.8681336   0.          0.
  2.57408619  1.0036118   1.88961565  0.          0.          4.50126696
  1.34414876  2.9588449   0.          2.36205697  4.01910973  2.72557592
  1.53145456]",386
91,"[ 0.03045077  3.04534364  1.29622543  3.2083714   1.36525095  3.38214779
  0.74935818  0.          0.          0.          0.          4.99988699
  0.05594449  0.          4.28549719  0.          0.21891202  0.          0.
  1.15729952  0.42391065  1.7736578   0.          0.          4.89787054
  1.45409799  1.2595495   0.          1.78331852  3.22038293  2.9299047
  2.08424711]",55
92,"[ 0.          1.17856407  2.66954899  3.51297426  0.          2.63517189
  0.          0.          0.          0.          0.          3.92144656
  0.          0.          4.51419306  0.          1.56271207  0.          0.
  2.90770221  1.20233738  1.6477989   0.          0.          4.00936317
  0.74487078  2.8537302   0.          2.27843094  3.97043967  2.19759464
  1.37852824]",426
93,"[ 0.          1.24884129  3.00600863  3.98908043  0.          2.61508417
  0.0958275   0.          0.19402152  0.          0.          4.03674555
  0.          0.          5.28039694  0.0725421   2.30367255  0.          0.
  2.70269608  0.93582565  1.63984144  0.          0.          3.9726367
  0.58015597  2.9131062   0.          2.36442995  4.12728691  2.39216089
  1.36446488]",736
94,"[ 0.          1.73603725  2.42899799  2.85148168  0.58892602  1.63585365
  0.          0.          0.          0.          0.          3.61190367
  0.          0.51588273  3.63258386  0.          0.32535264  0.          0.
  1.87531567  0.56732339  2.0920527   0.          0.          4.30792189
  1.62932837  2.31398702  0.          2.76423669  3.85206389  3.18025422
  1.2089957 ]",327
95,"[ 0.          0.98712659  2.28113723  2.85185456  0.37441689  2.35229397
  0.          0.          0.          0.          0.          3.44999743
  0.          0.          3.92278981  0.          0.80233556  0.          0.
  2.76151848  1.02677929  1.91105247  0.          0.          4.64693213
  1.2576828   2.48900557  0.          2.5074563   3.77077007  2.8092823
  1.13564527]",1033
96,"[ 0.          1.17039478  2.66968846  3.00491405  0.          2.45085478
  0.          0.          0.          0.10595286  0.          3.79385018
  0.          0.          4.24575377  0.02414457  0.63697869  0.          0.
  2.56685472  1.13065863  2.00178695  0.          0.          4.57923555
  1.15692556  3.04105186  0.          2.20307469  4.11550903  3.03230953
  1.31919611]",1034
97,"[ 0.          1.20549846  2.4723804   3.08889246  0.0679417   2.70363045
  0.          0.          0.          0.          0.          3.80193424
  0.          0.          4.32577801  0.          0.77543324  0.          0.
  2.81309175  1.35796928  2.14882827  0.          0.          4.51491451
  1.33024573  3.00423694  0.          2.48626399  4.01081133  3.00118899
  1.29248261]",1242
98,"[ 0.          2.9050386   1.5275656   2.70004034  1.4895674   2.8939383   0.
  0.          0.          0.          0.          4.65434313  0.          0.
  3.94709182  0.          0.          0.          0.          1.11166883
  0.48894489  1.84269559  0.          0.          4.6902442   1.73296487
  1.45229292  0.          1.93130887  3.39213538  3.07865572  2.07001829]",77
99,"[ 0.          2.4531405   1.81214738  2.52427959  1.39453113  2.39663792
  0.          0.          0.          0.          0.          4.45135307
  0.          0.          3.79373837  0.          0.          0.          0.
  1.26600432  0.42823428  2.02699137  0.          0.          4.85232592
  1.53004289  1.52506638  0.          2.06287217  3.2662189   3.20448494
  1.69524431]",78
100,"[ 0.          2.95994401  1.16268158  2.85427046  1.08262801  2.79477167
  0.65670151  0.          0.          0.          0.          4.6726408   0.
  0.          3.86912441  0.          0.20977969  0.          0.
  0.98362118  0.19048333  1.32938159  0.          0.          4.4526372
  1.6053561   1.32933128  0.          1.87757945  3.10960937  2.76332402
  1.88651359]",311
101,"[ 0.          2.41898131  1.44203901  2.73444414  0.90661544  2.50983763
  0.54574049  0.          0.          0.          0.          4.24301338
  0.          0.          3.51402807  0.          0.11224155  0.          0.
  0.63400853  0.          1.37259889  0.          0.          3.80661917
  1.46239877  1.18033695  0.          2.06175184  2.49335957  2.27003121
  1.50339878]",292
102,"[  0.00000000e+00   2.68051672e+00   1.36636412e+00   2.77662086e+00
   9.58219826e-01   2.90758872e+00   7.67627954e-01   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.64648151e+00
   0.00000000e+00   0.00000000e+00   3.71854854e+00   0.00000000e+00
   1.84107479e-02   3.51760769e-03   0.00000000e+00   8.21616828e-01
   1.14130974e-01   1.44112980e+00   0.00000000e+00   0.00000000e+00
   4.07698536e+00   1.49300051e+00   1.33745766e+00   0.00000000e+00
   1.60183549e+00   2.95943332e+00   2.75670743e+00   1.71182096e+00]",312
103,"[  0.00000000e+00   2.95093942e+00   1.41047966e+00   2.78054309e+00
   1.45407128e+00   2.94091392e+00   1.23111589e-03   0.00000000e+00
   0.00000000e+00   0.00000000e+00   0.00000000e+00   4.69189835e+00
   0.00000000e+00   0.00000000e+00   4.16768122e+00   0.00000000e+00
   2.50473738e-01   0.00000000e+00   0.00000000e+00   1.22637773e+00
   5.71444631e-01   1.66659021e+00   0.00000000e+00   0.00000000e+00
   4.48945665e+00   1.50331688e+00   1.37793469e+00   0.00000000e+00
   1.95447922e+00   3.28611517e+00   2.97156549e+00   1.99151897e+00]",374
104,"[ 0.27561074  2.53956747  1.14213908  2.77760983  0.9853977   2.96960616
  0.4942328   0.          0.          0.          0.          4.48900127
  0.01823829  0.          3.18125749  0.          0.05164268  0.          0.
  1.16979086  0.50787228  1.37966681  0.          0.          4.02365971
  1.21479082  1.33489704  0.          1.12197328  2.8790822   2.79236746
  1.75721681]",375
105,"[ 0.07374272  2.73804665  1.49641943  2.85243106  1.08939993  3.00528812
  0.25462174  0.          0.          0.          0.          4.79513884
  0.          0.          3.79953265  0.          0.24969366  0.          0.
  1.10239708  0.51254064  1.45316184  0.          0.          4.10035563
  1.27626598  1.43486369  0.          1.56408584  2.97822309  2.91590858
  1.9442023 ]",376
106,"[ 0.06947068  2.58725786  1.18563378  2.81967235  1.1940614   2.89806294
  0.5836786   0.          0.          0.          0.          4.51884508
  0.          0.          3.65349889  0.          0.0778776   0.          0.
  1.21234763  0.490143    1.3050245   0.          0.          4.08836794
  1.23386014  1.64936912  0.          1.35277319  3.07829523  2.65659189
  2.09362435]",405
107,"[ 0.02456089  2.78301048  1.48365998  2.70348167  1.11714923  3.20668244
  0.22844373  0.          0.          0.          0.          4.70984173
  0.          0.          3.75267458  0.          0.16030239  0.          0.
  1.14047277  0.59730333  1.87983894  0.          0.          4.45570135
  1.48778272  1.19094348  0.          1.63245749  3.00560713  3.009619
  1.66949522]",406
108,"[ 0.          3.03111863  1.65940404  2.89878392  0.90124136  2.98403955
  0.35584271  0.          0.          0.          0.          4.71509171
  0.08384605  0.          3.99916506  0.          0.29183877  0.          0.
  1.37396729  0.74111694  1.83034694  0.          0.          4.44917774
  1.27831209  1.47346473  0.          1.50805485  3.39266872  3.04194379
  1.58172309]",555
109,"[ 0.20220703  2.37363553  1.55592048  2.71644855  0.74065942  2.80190539
  0.36537108  0.          0.          0.          0.          4.22781181
  0.          0.          3.20546603  0.          0.47834277  0.          0.
  1.35078263  0.62426645  1.64850891  0.          0.          3.61663151
  1.10526168  1.20562756  0.          1.43529606  2.62065339  2.57573056
  1.48234189]",556
110,"[ 0.08172987  2.31801105  1.29950333  2.56482029  1.10426521  2.84545565
  0.34314778  0.          0.          0.          0.          4.02800035
  0.          0.          3.2524333   0.          0.10310891  0.          0.
  1.18989444  0.3701576   1.47475445  0.          0.          4.03989649
  1.38690054  0.99044591  0.          1.25038826  2.61797118  2.44038248
  1.84365678]",557
111,"[ 0.09413821  2.41673064  1.43953538  2.80825949  0.83078849  2.89557409
  0.29506919  0.          0.          0.          0.          4.40654802
  0.          0.          3.54726768  0.          0.11809786  0.          0.
  1.39292347  0.6284821   1.68889773  0.          0.          4.27225494
  1.34213018  1.45043099  0.          1.4809978   2.96232796  2.72658682
  1.59964526]",558
112,"[ 0.17418826  2.42590404  1.17372537  2.54726315  0.8027153   2.55983448
  0.18060397  0.          0.          0.          0.          4.06373262
  0.17787938  0.          3.40677881  0.          0.21814398  0.          0.
  1.0127703   0.50649738  1.25292122  0.          0.          3.56348681
  1.04083788  1.43600583  0.          1.30028307  2.81771874  2.45564842
  1.7996248 ]",559
